"","X.1","X","S_ID","S_gend","S_SES","num_tchrs","phys","tchr1","tchr2","tchr3","tchr4","tchr5","tchr6","tchr7","tchr8","tchr9","tchr10","tchr11","tchr12","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10","w11","w12","Math","t10_exp","t1_exp","t2_exp","t3_exp","t4_exp","t5_exp","t6_exp","t7_exp","t8_exp","t9_exp","t11_exp","t12_exp","phys_tchr","SAT_M","female","NB"
"4957",4957,4957,4957,0,10.9865082266067,1,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521.427345533845,0,13.9804579273837,0,0,0,0,0,0,0,0,0,0,0,794,1,0
"4958",4958,4958,4958,0,14.817016452193,2,1,34,40,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,371.855877638003,0,11.66787751479,13.1075611039344,0,0,0,0,0,0,0,0,0,9,292,1,0
"4959",4959,4959,4959,1,13.4131883548232,2,0,26,39,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,445.981357434422,0,8.83553574538857,9.11173690987654,0,0,0,0,0,0,0,0,0,0,504,0,0
"4960",4960,4960,4960,2,10.5983696868833,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,372.471134846631,0,12.1012157080687,0,0,0,0,0,0,0,0,0,0,0,306,0,1
"4961",4961,4961,4961,1,10.3519626174232,2,1,41,44,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,544.293583475677,0,10.6661166318245,11.3092300060931,0,0,0,0,0,0,0,0,0,14,778,0,0
"4962",4962,4962,4962,1,15.190108555148,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,344.041748919184,0,9.54109737773958,0,0,0,0,0,0,0,0,0,0,0,325,0,0
"4963",4963,4963,4963,0,12.2040232639474,3,1,20,1,21,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,389.941744360978,0,14.7281041532495,8.98849581602542,8.71505503742822,0,0,0,0,0,0,0,0,19,275,1,0
"4964",4964,4964,4964,0,10.6330070642598,4,1,47,1,2,41,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,498.430596534355,0,7.17406798003331,8.98849581602542,12.1012157080687,10.6661166318245,0,0,0,0,0,0,0,7,773,1,0
"4965",4965,4965,4965,1,16.4182517428519,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,514.419034535491,0,10.7250079784901,0,0,0,0,0,0,0,0,0,0,0,675,0,0
"4966",4966,4966,4966,0,13.9877827539536,4,0,47,32,33,26,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,405.464389939279,0,7.17406798003331,9.60335949708028,9.91540359655629,8.83553574538857,0,0,0,0,0,0,0,0,556,1,0
"4967",4967,4967,4967,1,16.1409079262124,2,0,46,53,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,564.647543381185,0,11.0806765260795,9.64516503595887,0,0,0,0,0,0,0,0,0,0,762,0,0
"4968",4968,4968,4968,0,10.2957636518185,2,0,29,8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,335.192917076412,0,10.7250079784901,12.3105226427771,0,0,0,0,0,0,0,0,0,0,201,1,0
"4969",4969,4969,4969,1,15.5333895653602,2,1,49,24,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,513.378759319658,0,11.04926962007,9.51271047069275,0,0,0,0,0,0,0,0,0,3,656,0,0
"4970",4970,4970,4970,1,14.2889953917621,1,1,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,464.166176335332,0,11.336725230796,0,0,0,0,0,0,0,0,0,0,9,597,0,0
"4971",4971,4971,4971,1,13.2749366120773,6,1,4,33,17,21,1,6,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,503.646039398878,0,6.76306352594885,9.91540359655629,9.51628646755361,8.71505503742822,8.98849581602542,6.70776596349245,0,0,0,0,0,7,746,0,0
"4972",4972,4972,4972,0,12.2326956718599,2,0,26,32,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,411.730895237997,0,8.83553574538857,9.60335949708028,0,0,0,0,0,0,0,0,0,0,502,1,0
"4973",4973,4973,4973,1,16.9392626296383,4,1,49,34,26,2,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,486.919442576412,0,11.04926962007,11.66787751479,8.83553574538857,12.1012157080687,0,0,0,0,0,0,0,5,606,0,0
"4974",4974,4974,4974,1,13.3515859247536,5,0,12,44,34,6,28,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,323.720563112711,0,12.6826547730217,11.3092300060931,11.66787751479,6.70776596349245,10.5774280615315,0,0,0,0,0,0,0,221,0,0
"4975",4975,4975,4975,1,13.3421224313382,2,0,15,16,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,370.715380980523,0,8.29223077917004,12.6418455693281,0,0,0,0,0,0,0,0,0,0,306,0,0
"4976",4976,4976,4976,0,14.1413390854546,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,403.668389847988,0,8.98849581602542,12.1012157080687,0,0,0,0,0,0,0,0,0,0,397,1,0
"4977",4977,4977,4977,0,10.1630341621387,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,343.287132344699,0,12.3105226427771,0,0,0,0,0,0,0,0,0,0,0,212,1,0
"4978",4978,4978,4978,1,11.0326066711189,1,1,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,536.379353093702,0,11.5123969955704,0,0,0,0,0,0,0,0,0,0,12,692,0,0
"4979",4979,4979,4979,1,9.93878412920615,6,0,28,47,15,42,56,34,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,370.727440000027,0,10.5774280615315,7.17406798003331,8.29223077917004,12.231555005867,11.2095714437702,11.66787751479,0,0,0,0,0,0,306,0,0
"4980",4980,4980,4980,0,13.0451229756049,3,0,43,23,51,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,530.900965459469,0,8.84212216695445,8.11225407772147,11.5123969955704,0,0,0,0,0,0,0,0,0,769,1,0
"4981",4981,4981,4981,0,14.7478474800258,2,0,42,46,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,362.681110303793,0,12.231555005867,11.0806765260795,0,0,0,0,0,0,0,0,0,0,223,1,0
"4982",4982,4982,4982,1,11.4518050549984,1,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521.447392549677,0,11.2095714437702,0,0,0,0,0,0,0,0,0,0,0,714,0,0
"4983",4983,4983,4983,0,11.4430237462088,3,1,14,19,10,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,501.06205854506,0,10.3871985168316,13.9804579273837,8.80820170856509,0,0,0,0,0,0,0,0,13,746,1,0
"4984",4984,4984,4984,0,13.9587300167767,3,0,25,9,13,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,496.806180328378,0,11.0426857338776,7.80406012825676,10.7984362537483,0,0,0,0,0,0,0,0,0,732,1,0
"4985",4985,4985,4985,0,10.9854119348169,2,0,1,23,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,346.060723885103,0,8.98849581602542,8.11225407772147,0,0,0,0,0,0,0,0,0,0,338,1,0
"4986",4986,4986,4986,1,13.6204456106411,3,0,16,18,17,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,466.949072167419,0,12.6418455693281,4.43451517905847,9.51628646755361,0,0,0,0,0,0,0,0,0,618,0,0
"4987",4987,4987,4987,0,13.957535945662,1,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,502.629616107451,0,10.6661166318245,0,0,0,0,0,0,0,0,0,0,0,764,1,0
"4988",4988,4988,4988,1,12.7114675295442,2,1,23,26,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,406.97709892676,0,8.11225407772147,8.83553574538857,0,0,0,0,0,0,0,0,0,17,358,0,0
"4989",4989,4989,4989,1,11.886695772502,3,0,7,42,22,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,471.28680462728,0,10.945642594976,12.231555005867,9.80367878257245,0,0,0,0,0,0,0,0,0,570,0,0
"4990",4990,4990,4990,1,17.4036161091852,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,520.099823049302,0,10.945642594976,0,0,0,0,0,0,0,0,0,0,15,778,0,0
"4991",4991,4991,4991,0,13.6087559648761,4,0,20,9,2,29,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,486.736418852987,0,14.7281041532495,7.80406012825676,12.1012157080687,10.7250079784901,0,0,0,0,0,0,0,0,661,1,0
"4992",4992,4992,4992,1,11.7847215319912,2,0,23,16,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,479.915483932638,0,8.11225407772147,12.6418455693281,0,0,0,0,0,0,0,0,0,0,641,0,0
"4993",4993,4993,4993,0,12.9923872465719,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,444.723279613261,0,8.80820170856509,0,0,0,0,0,0,0,0,0,0,0,753,1,0
"4994",4994,4994,4994,0,12.3876880212595,2,0,21,55,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,430.543989661912,0,8.71505503742822,10.1474117796323,0,0,0,0,0,0,0,0,0,0,450,1,0
"4995",4995,4995,4995,0,13.1444110479886,4,0,5,42,25,12,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,424.135440932506,0,11.2888051365165,12.231555005867,11.0426857338776,12.6826547730217,0,0,0,0,0,0,0,0,521,1,0
"4996",4996,4996,4996,0,11.8197308679332,2,0,38,34,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,442.779075848437,0,9.73603882956232,11.66787751479,0,0,0,0,0,0,0,0,0,0,577,1,0
"4997",4997,4997,4997,0,10.0654817196121,6,0,46,55,8,9,29,10,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,360.407345081003,0,11.0806765260795,10.1474117796323,12.3105226427771,7.80406012825676,10.7250079784901,8.80820170856509,0,0,0,0,0,0,329,1,0
"4998",4998,4998,4998,0,13.7159725775375,4,0,36,30,48,34,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,455.232052963115,0,11.8739321105798,10.1384996975031,12.6319687988971,11.66787751479,0,0,0,0,0,0,0,0,521,1,0
"4999",4999,4999,4999,0,16.0519441830919,6,0,8,39,17,12,15,5,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,468.011749145381,0,12.3105226427771,9.11173690987654,9.51628646755361,12.6826547730217,8.29223077917004,11.2888051365165,0,0,0,0,0,0,613,1,0
"5000",5000,5000,5000,0,18.0847833439532,6,1,13,8,9,21,5,45,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,470.433263017639,0,10.7984362537483,12.3105226427771,7.80406012825676,8.71505503742822,11.2888051365165,8.63967659646806,0,0,0,0,0,20,650,1,0
"5001",5001,5001,5001,0,15.3924464911271,1,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,534.76964961471,0,9.91540359655629,0,0,0,0,0,0,0,0,0,0,0,752,1,0
"5002",5002,5002,5002,0,12.9289875780824,2,1,40,22,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,565.907480979322,0,13.1075611039344,9.80367878257245,0,0,0,0,0,0,0,0,0,6,798,1,0
"5003",5003,5003,5003,0,14.617787912257,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,326.138439366215,0,7.80406012825676,0,0,0,0,0,0,0,0,0,0,7,204,1,0
"5004",5004,5004,5004,1,11.265919684315,3,0,30,53,55,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,454.880025990861,0,10.1384996975031,9.64516503595887,10.1474117796323,0,0,0,0,0,0,0,0,0,472,0,0
"5005",5005,5005,5005,0,13.0315349386905,6,1,27,10,46,2,48,25,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,426.279660759512,0,10.8196537490001,8.80820170856509,11.0806765260795,12.1012157080687,12.6319687988971,11.0426857338776,0,0,0,0,0,18,560,1,0
"5006",5006,5006,5006,0,13.6692353096351,3,0,56,39,11,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,475.004507606548,0,11.2095714437702,9.11173690987654,9.29957302994508,0,0,0,0,0,0,0,0,0,604,1,0
"5007",5007,5007,5007,1,10.9944519630569,12,0,40,35,5,24,16,4,41,15,48,31,3,32,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,441.363200591687,11.3233010955249,13.1075611039344,11.8696938380526,11.2888051365165,9.51271047069275,12.6418455693281,6.76306352594885,10.6661166318245,8.29223077917004,12.6319687988971,9.54109737773958,9.60335949708028,0,500,0,0
"5008",5008,5008,5008,0,12.2093518397031,6,0,22,40,27,52,50,21,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,348.345371224812,0,9.80367878257245,13.1075611039344,10.8196537490001,12.6640188868136,11.1255603693714,8.71505503742822,0,0,0,0,0,0,210,1,0
"5009",5009,5009,5009,0,13.748986982014,2,0,47,3,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,317.529331822655,0,7.17406798003331,9.54109737773958,0,0,0,0,0,0,0,0,0,0,211,1,0
"5010",5010,5010,5010,1,11.8575031483054,2,0,11,51,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,508.555007421028,0,9.29957302994508,11.5123969955704,0,0,0,0,0,0,0,0,0,0,687,0,0
"5011",5011,5011,5011,1,14.4911384436489,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,373.651516061755,0,12.1012157080687,0,0,0,0,0,0,0,0,0,0,0,369,0,0
"5012",5012,5012,5012,0,15.4893302261548,1,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,472.507603183323,0,4.43451517905847,0,0,0,0,0,0,0,0,0,0,0,573,1,0
"5013",5013,5013,5013,0,13.3849337464882,2,1,28,24,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,384.965352621121,0,10.5774280615315,9.51271047069275,0,0,0,0,0,0,0,0,0,22,416,1,0
"5014",5014,5014,5014,0,12.5273425659044,5,0,53,22,14,40,37,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,385.456130749961,0,9.64516503595887,9.80367878257245,10.3871985168316,13.1075611039344,14.0426112520509,0,0,0,0,0,0,0,335,1,0
"5015",5015,5015,5015,0,10.1227567042411,2,0,3,42,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,455.194672929436,0,9.54109737773958,12.231555005867,0,0,0,0,0,0,0,0,0,0,457,1,0
"5016",5016,5016,5016,0,13.0785456333486,2,1,27,8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,414.094704266543,0,10.8196537490001,12.3105226427771,0,0,0,0,0,0,0,0,0,5,444,1,0
"5017",5017,5017,5017,0,9.59163741579637,1,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,443.236139281824,0,8.71505503742822,0,0,0,0,0,0,0,0,0,0,0,539,1,0
"5018",5018,5018,5018,1,10.896105131193,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,454.741697234315,0,8.98849581602542,0,0,0,0,0,0,0,0,0,0,0,670,0,0
"5019",5019,5019,5019,0,13.0126452670985,4,0,56,8,21,54,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,435.950150211308,0,11.2095714437702,12.3105226427771,8.71505503742822,11.336725230796,0,0,0,0,0,0,0,0,478,1,0
"5020",5020,5020,5020,1,11.8037213500713,1,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399.074992107192,0,13.9804579273837,0,0,0,0,0,0,0,0,0,0,0,374,0,0
"5021",5021,5021,5021,0,11.6491485228904,4,0,12,1,50,53,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,531.449500006524,0,12.6826547730217,8.98849581602542,11.1255603693714,9.64516503595887,0,0,0,0,0,0,0,0,763,1,0
"5022",5022,5022,5022,0,11.7894375517847,1,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,487.158115284929,0,8.11225407772147,0,0,0,0,0,0,0,0,0,0,10,720,1,0
"5023",5023,5023,5023,0,13.446855741168,6,0,28,56,13,16,23,53,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,323.792117762737,0,10.5774280615315,11.2095714437702,10.7984362537483,12.6418455693281,8.11225407772147,9.64516503595887,0,0,0,0,0,0,214,1,0
"5024",5024,5024,5024,0,11.5213271743454,2,1,39,8,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,497.385736014432,0,9.11173690987654,12.3105226427771,0,0,0,0,0,0,0,0,0,16,592,1,0
"5025",5025,5025,5025,0,14.2847123625097,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,448.749649829596,0,8.98849581602542,0,0,0,0,0,0,0,0,0,0,15,675,1,0
"5026",5026,5026,5026,1,10.2611980343697,2,0,28,12,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,432.422931941318,0,10.5774280615315,12.6826547730217,0,0,0,0,0,0,0,0,0,0,477,0,0
"5027",5027,5027,5027,0,14.3150369923683,2,1,23,16,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,400.257174569416,0,8.11225407772147,12.6418455693281,0,0,0,0,0,0,0,0,0,22,376,1,0
"5028",5028,5028,5028,0,12.8320229330234,6,0,48,19,24,54,40,11,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,424.274068815102,0,12.6319687988971,13.9804579273837,9.51271047069275,11.336725230796,13.1075611039344,9.29957302994508,0,0,0,0,0,0,443,1,0
"5029",5029,5029,5029,1,10.4655705690996,4,1,50,40,35,19,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,530.216755736384,0,11.1255603693714,13.1075611039344,11.8696938380526,13.9804579273837,0,0,0,0,0,0,0,12,758,0,0
"5030",5030,5030,5030,1,10.9656831958382,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,476.621413982863,0,9.29957302994508,0,0,0,0,0,0,0,0,0,0,0,723,0,0
"5031",5031,5031,5031,1,15.6404148003967,3,1,39,20,4,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,392.928532118117,0,9.11173690987654,14.7281041532495,6.76306352594885,0,0,0,0,0,0,0,0,15,266,0,0
"5032",5032,5032,5032,0,11.5401848423282,2,0,53,21,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,398.876379600357,0,9.64516503595887,8.71505503742822,0,0,0,0,0,0,0,0,0,0,290,1,0
"5033",5033,5033,5033,0,9.00855741648233,1,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,428.291385915363,0,11.3233010955249,0,0,0,0,0,0,0,0,0,0,0,340,1,0
"5034",5034,5034,5034,1,10.6452973204656,3,0,3,52,16,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,460.289647788608,0,9.54109737773958,12.6640188868136,12.6418455693281,0,0,0,0,0,0,0,0,0,601,0,0
"5035",5035,5035,5035,1,15.8976005540753,5,0,23,46,40,2,47,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,500.400238290032,0,8.11225407772147,11.0806765260795,13.1075611039344,12.1012157080687,7.17406798003331,0,0,0,0,0,0,0,677,0,0
"5036",5036,5036,5036,0,12.4528223290082,1,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,372.637568186785,0,9.51628646755361,0,0,0,0,0,0,0,0,0,0,4,330,1,0
"5037",5037,5037,5037,0,12.9001415201276,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,441.384819620684,0,7.80406012825676,0,0,0,0,0,0,0,0,0,0,0,505,1,0
"5038",5038,5038,5038,2,12.7486889483052,2,0,21,20,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,407.196890773843,0,8.71505503742822,14.7281041532495,0,0,0,0,0,0,0,0,0,0,400,0,1
"5039",5039,5039,5039,0,12.5612075461151,2,1,47,19,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,492.69816379701,0,7.17406798003331,13.9804579273837,0,0,0,0,0,0,0,0,0,3,625,1,0
"5040",5040,5040,5040,1,12.5964424175277,12,0,51,49,6,50,7,45,36,17,39,4,13,46,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,406.670873891129,6.76306352594885,11.5123969955704,11.04926962007,6.70776596349245,11.1255603693714,10.945642594976,8.63967659646806,11.8739321105798,9.51628646755361,9.11173690987654,10.7984362537483,11.0806765260795,0,370,0,0
"5041",5041,5041,5041,0,13.7449168294946,2,0,50,21,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,403.612570069246,0,11.1255603693714,8.71505503742822,0,0,0,0,0,0,0,0,0,0,301,1,0
"5042",5042,5042,5042,1,12.3848363952204,2,0,36,29,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,509.969634937511,0,11.8739321105798,10.7250079784901,0,0,0,0,0,0,0,0,0,0,784,0,0
"5043",5043,5043,5043,0,12.5197235812977,2,0,34,49,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,359.555831435897,0,11.66787751479,11.04926962007,0,0,0,0,0,0,0,0,0,0,226,1,0
"5044",5044,5044,5044,0,12.6763552662772,2,0,46,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,511.375391808335,0,11.0806765260795,11.0426857338776,0,0,0,0,0,0,0,0,0,0,704,1,0
"5045",5045,5045,5045,0,10.8962256367205,2,0,4,46,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,485.052389957048,0,6.76306352594885,11.0806765260795,0,0,0,0,0,0,0,0,0,0,717,1,0
"5046",5046,5046,5046,0,13.3850393778229,3,0,40,41,29,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,448.862710764762,0,13.1075611039344,10.6661166318245,10.7250079784901,0,0,0,0,0,0,0,0,0,506,1,0
"5047",5047,5047,5047,0,15.0417108199523,2,0,22,42,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,427.762537657591,0,9.80367878257245,12.231555005867,0,0,0,0,0,0,0,0,0,0,372,1,0
"5048",5048,5048,5048,1,10.1867876822394,2,0,5,11,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,436.24922087242,0,11.2888051365165,9.29957302994508,0,0,0,0,0,0,0,0,0,0,600,0,0
"5049",5049,5049,5049,0,11.7423967075192,2,0,38,32,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,494.324067926058,0,9.73603882956232,9.60335949708028,0,0,0,0,0,0,0,0,0,0,583,1,0
"5050",5050,5050,5050,1,13.2750824289242,5,0,26,36,52,7,50,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,460.892383514732,0,8.83553574538857,11.8739321105798,12.6640188868136,10.945642594976,11.1255603693714,0,0,0,0,0,0,0,580,0,0
"5051",5051,5051,5051,0,14.8293773979277,10,0,24,30,51,53,29,56,39,48,18,45,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,374.144001934161,8.63967659646806,9.51271047069275,10.1384996975031,11.5123969955704,9.64516503595887,10.7250079784901,11.2095714437702,9.11173690987654,12.6319687988971,4.43451517905847,0,0,0,210,1,0
"5052",5052,5052,5052,0,11.2592109043312,5,0,26,43,48,49,22,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,440.752363860123,0,8.83553574538857,8.84212216695445,12.6319687988971,11.04926962007,9.80367878257245,0,0,0,0,0,0,0,443,1,0
"5053",5053,5053,5053,0,9.91364242824847,2,0,7,38,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,502.508688709564,0,10.945642594976,9.73603882956232,0,0,0,0,0,0,0,0,0,0,659,1,0
"5054",5054,5054,5054,0,13.0945646496403,2,0,46,39,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,402.676767039251,0,11.0806765260795,9.11173690987654,0,0,0,0,0,0,0,0,0,0,375,1,0
"5055",5055,5055,5055,1,12.1386105468132,2,0,34,35,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,461.097961740067,0,11.66787751479,11.8696938380526,0,0,0,0,0,0,0,0,0,0,615,0,0
"5056",5056,5056,5056,1,11.2270313121089,6,0,38,19,2,5,30,46,0,0,0,0,0,0,0.166,0.166,0.166,0.166,0.166,0.166,0,0,0,0,0,0,416.264718100649,0,9.73603882956232,13.9804579273837,12.1012157080687,11.2888051365165,10.1384996975031,11.0806765260795,0,0,0,0,0,0,443,0,0
"5057",5057,5057,5057,0,17.1116401213965,2,0,36,50,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,469.546262993958,0,11.8739321105798,11.1255603693714,0,0,0,0,0,0,0,0,0,0,579,1,0
